���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575140561-2300,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED OXFORD SHIRT,https://www.zara.com/us/en/striped-oxford-shirt-p06608350.html,STRIPED OXFORD SHIRT Details,35.90 USD,Sky Blue
1575140342-2201,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p05538439.html,FLORAL PRINT SHIRT Details,39.90 USD,White
1575140571-2305,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,POLKA DOT PRINT SHIRT,https://www.zara.com/us/en/polka-dot-print-shirt-p07545299.html,POLKA DOT PRINT SHIRT Details,49.90 USD,Black
1575140771-2400,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PREMIUM TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/premium-textured-weave-shirt-p07545372.html,PREMIUM TEXTURED WEAVE SHIRT Details,39.90 USD,Taupe Brown
1575140763-2396,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FINEST FABRIC TEXTURED SHIRT,https://www.zara.com/us/en/finest-fabric-textured-shirt-p05588313.html,FINEST FABRIC TEXTURED SHIRT Details,49.90 USD,White
1575140267-2170,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED POLO SHIRT,https://www.zara.com/us/en/striped-polo-shirt-p06048406.html,STRIPED POLO SHIRT Details,49.90 USD,Red
1575140652-2344,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID PRINT SHIRT,https://www.zara.com/us/en/plaid-print-shirt-p05588308.html,PLAID PRINT SHIRT Details,49.90 USD,White
1575140416-2236,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,DOUBLE COLLAR OXFORD SHIRT,https://www.zara.com/us/en/double-collar-oxford-shirt-p05445314.html,DOUBLE COLLAR OXFORD SHIRT Details,49.90 USD,Blue
1575140704-2368,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID SHIRT,https://www.zara.com/us/en/plaid-shirt-p06887305.html,PLAID SHIRT Details,39.90 USD,Yellow
1575140832-2429,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SUPER SLIM POPLIN SHIRT,https://www.zara.com/us/en/super-slim-poplin-shirt-p03894311.html,SUPER SLIM POPLIN SHIRT Details,35.90 USD,White
1575140823-2425,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,NO IRON TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/no-iron-textured-weave-shirt-p05445300.html,NO IRON TEXTURED WEAVE SHIRT Details,49.90 USD,Sky Blue
1575140750-2390,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,,https://www.zara.com/us/en/-p05445319.html,Details,49.90 USD,Black
1575140957-2483,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ROUND NECK TUXEDO SHIRT,https://www.zara.com/us/en/round-neck-tuxedo-shirt-p05759401.html,ROUND NECK TUXEDO SHIRT Details,49.90 USD,White
1575140643-2340,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID SHIRT WITH PATCHES,https://www.zara.com/us/en/plaid-shirt-with-patches-p09663305.html,PLAID SHIRT WITH PATCHES Details,69.90 USD,Red
1575140556-2298,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED OXFORD SHIRT,https://www.zara.com/us/en/striped-oxford-shirt-p03057313.html,STRIPED OXFORD SHIRT Details,39.90 USD,Sky Blue
1575140192-2139,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,,https://www.zara.com/us/en/-p07545392.html,Details,35.90 USD,Oyster White
1575140453-2254,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SUPER SLIM POPLIN SHIRT,https://www.zara.com/us/en/super-slim-poplin-shirt-p03894300.html,SUPER SLIM POPLIN SHIRT Details,35.90 USD,White
1575140681-2358,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE STRIPED SHIRT,https://www.zara.com/us/en/textured-weave-striped-shirt-p05910898.html,TEXTURED WEAVE STRIPED SHIRT Details,null,Navy Blue
1575140865-2445,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHT/SHRT 03,https://www.zara.com/us/en/sht-shrt-03-p06434016.html,SHT/SHRT 03 Details,79.90 USD,Navy Blue
1575140802-2415,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED PRINTED SHIRT,https://www.zara.com/us/en/striped-printed-shirt-p01928299.html,STRIPED PRINTED SHIRT Details,49.90 USD,Black
1575140500-2273,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MANDARIN COLLAR STRETCH SHIRT,https://www.zara.com/us/en/mandarin-collar-stretch-shirt-p05638470.html,MANDARIN COLLAR STRETCH SHIRT Details,39.90 USD,White
1575140679-2357,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/easy-care-textured-weave-shirt-p07545379.html,EASY CARE TEXTURED WEAVE SHIRT Details,35.90 USD,Burgundy
1575140569-2304,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TRAVELER SHIRT,https://www.zara.com/us/en/traveler-shirt-p05445350.html,TRAVELER SHIRT Details,39.90 USD,White
1575140891-2451,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED SEQUIN SHIRT,https://www.zara.com/us/en/textured-sequin-shirt-p06580392.html,TEXTURED SEQUIN SHIRT Details,49.90 USD,Black
1575140748-2389,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TRAVELER SHIRT,https://www.zara.com/us/en/traveler-shirt-p00220300.html,TRAVELER SHIRT Details,39.90 USD,Gray Marl
1575140579-2309,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRIC PRINT SATIN EFFECT SHIRT,https://www.zara.com/us/en/geometric-print-satin-effect-shirt-p05667652.html,GEOMETRIC PRINT SATIN EFFECT SHIRT Details,35.90 USD,Navy Blue
1575140246-2160,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MANDARIN COLLAR PIQU�� SHIRT,https://www.zara.com/us/en/mandarin-collar-piqu%C3%A9-shirt-p06264420.html,MANDARIN COLLAR PIQU�� SHIRT Details,35.90 USD,Khaki
1575140654-2345,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE SQUARE PRINT SHIRT,https://www.zara.com/us/en/textured-weave-square-print-shirt-p05588311.html,TEXTURED WEAVE SQUARE PRINT SHIRT Details,49.90 USD,Sky Blue
1575140565-2302,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED DENIM SHIRT,https://www.zara.com/us/en/striped-denim-shirt-p07545343.html,STRIPED DENIM SHIRT Details,49.90 USD,Striped
1575140575-2307,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRICAL PRINT STRETCH SHIRT,https://www.zara.com/us/en/geometrical-print-stretch-shirt-p07545395.html,GEOMETRICAL PRINT STRETCH SHIRT Details,39.90 USD,White
1575140796-2412,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/easy-care-textured-weave-shirt-p07545354.html,EASY CARE TEXTURED WEAVE SHIRT Details,35.90 USD,Black
1575140554-2297,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p07545332.html,FLORAL PRINT SHIRT Details,null,Blue
1575140226-2152,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE SQUARE PRINT SHIRT,https://www.zara.com/us/en/textured-weave-square-print-shirt-p02324425.html,TEXTURED WEAVE SQUARE PRINT SHIRT Details,49.90 USD,Red
1575140961-2485,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,BUTTONED TEXTURED SHIRT,https://www.zara.com/us/en/buttoned-textured-shirt-p00072401.html,BUTTONED TEXTURED SHIRT Details,49.90 USD,White
1575140826-2426,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,NO IRON TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/no-iron-textured-weave-shirt-p05445302.html,NO IRON TEXTURED WEAVE SHIRT Details,49.90 USD,White
1575140323-2193,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,WASHED EFFECT TABBED SHIRT,https://www.zara.com/us/en/washed-effect-tabbed-shirt-p06887304.html,WASHED EFFECT TABBED SHIRT Details,39.90 USD,White
1575140326-2194,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHIRT WITH TABBED SLEEVES,https://www.zara.com/us/en/shirt-with-tabbed-sleeves-p07545336.html,SHIRT WITH TABBED SLEEVES Details,35.90 USD,White
1575140759-2394,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TRAVELER POLO SHIRT,https://www.zara.com/us/en/traveler-polo-shirt-p05445353.html,TRAVELER POLO SHIRT Details,35.90 USD,Black
1575140746-2388,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED SHIRT,https://www.zara.com/us/en/striped-shirt-p06103305.html,STRIPED SHIRT Details,49.90 USD,Ocher
1575140951-2480,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLEATED CHEST SHIRT,https://www.zara.com/us/en/pleated-chest-shirt-p05986824.html,PLEATED CHEST SHIRT Details,49.90 USD,White
1575140243-2159,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TABBED SHIRT,https://www.zara.com/us/en/tabbed-shirt-p07545402.html,TABBED SHIRT Details,39.90 USD,Natural
1575140955-2482,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TUXEDO COLLAR SHIRT,https://www.zara.com/us/en/tuxedo-collar-shirt-p06547454.html,TUXEDO COLLAR SHIRT Details,49.90 USD,White
1575140190-2138,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RUSTIC HOODED SHIRT,https://www.zara.com/us/en/rustic-hooded-shirt-p08211307.html,RUSTIC HOODED SHIRT Details,null,Natural
1575140509-2277,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID PRINT SHIRT,https://www.zara.com/us/en/plaid-print-shirt-p04421448.html,PLAID PRINT SHIRT Details,49.90 USD,White
1575140798-2413,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FINEST FABRIC TEXTURED SHIRT,https://www.zara.com/us/en/finest-fabric-textured-shirt-p05588314.html,FINEST FABRIC TEXTURED SHIRT Details,49.90 USD,White
1575140899-2455,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SUPER SLIM COCKTAIL PRINT SHIRT,https://www.zara.com/us/en/super-slim-cocktail-print-shirt-p03894322.html,SUPER SLIM COCKTAIL PRINT SHIRT Details,35.90 USD,White
1575140353-2206,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p07351355.html,FLORAL PRINT SHIRT Details,39.90 USD,Black
1575140847-2436,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE TEXTURED SHIRT,https://www.zara.com/us/en/easy-care-textured-shirt-p07545295.html,EASY CARE TEXTURED SHIRT Details,35.90 USD,White
1575140451-2253,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRIC PRINT SATIN EFFECT SHIRT,https://www.zara.com/us/en/geometric-print-satin-effect-shirt-p06103300.html,GEOMETRIC PRINT SATIN EFFECT SHIRT Details,35.90 USD,Navy Blue
1575140702-2367,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,COLORED DENIM SHIRT,https://www.zara.com/us/en/colored-denim-shirt-p07545373.html,COLORED DENIM SHIRT Details,null,Maroon
1575140883-2447,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,HLF/SHRT 03,https://www.zara.com/us/en/hlf-shrt-03-p06438004.html,HLF/SHRT 03 Details,79.90 USD,Khaki
1575140347-2203,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CORN COB PRINT SHIRT,https://www.zara.com/us/en/corn-cob-print-shirt-p05743829.html,CORN COB PRINT SHIRT Details,39.90 USD,Navy Blue
1575140496-2271,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MANDARIN COLLAR STRETCH SHIRT,https://www.zara.com/us/en/mandarin-collar-stretch-shirt-p06403397.html,MANDARIN COLLAR STRETCH SHIRT Details,39.90 USD,Black
1575140588-2313,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PRINTED SHIRT,https://www.zara.com/us/en/printed-shirt-p05683255.html,PRINTED SHIRT Details,49.90 USD,Burgundy
1575140972-2490,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PREMIUM POPLIN SHIRT,https://www.zara.com/us/en/premium-poplin-shirt-p00072250.html,PREMIUM POPLIN SHIRT Details,39.90 USD,White
1575140692-2363,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,OVERSHIRT WITH POCKETS,https://www.zara.com/us/en/overshirt-with-pockets-p06706403.html,OVERSHIRT WITH POCKETS Details,59.90 USD,Taupe Brown
1575140433-2244,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LEAF PRINT SHIRT,https://www.zara.com/us/en/leaf-print-shirt-p00072254.html,LEAF PRINT SHIRT Details,49.90 USD,Green
1575140331-2196,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RELAXED FIT TABBED SLEEVE SHIRT,https://www.zara.com/us/en/relaxed-fit-tabbed-sleeve-shirt-p06048400.html,RELAXED FIT TABBED SLEEVE SHIRT Details,35.90 USD,Sky Blue
1575140761-2395,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FRENCH CUFF SHIRT,https://www.zara.com/us/en/french-cuff-shirt-p05916496.html,FRENCH CUFF SHIRT Details,49.90 USD,Sky Blue
1575140489-2269,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED SUPERSLIM SHIRT,https://www.zara.com/us/en/striped-superslim-shirt-p07545355.html,STRIPED SUPERSLIM SHIRT Details,39.90 USD,Navy Blue
1575140552-2296,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT POPLIN SHIRT,https://www.zara.com/us/en/floral-print-poplin-shirt-p07545335.html,FLORAL PRINT POPLIN SHIRT Details,null,Navy Blue
1575140658-2347,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TWO TONE TEXTURED SHIRT,https://www.zara.com/us/en/two-tone-textured-shirt-p05588306.html,TWO TONE TEXTURED SHIRT Details,49.90 USD,Gray
1575140520-2282,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHIRT WITH POCKETS,https://www.zara.com/us/en/shirt-with-pockets-p04481244.html,SHIRT WITH POCKETS Details,49.90 USD,Brown
1575140949-2479,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CORDUROY OVERSHIRT,https://www.zara.com/us/en/corduroy-overshirt-p00387301.html,CORDUROY OVERSHIRT Details,49.90 USD,Gray
1575140468-2260,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE SHIRT WITH FRENCH CUFFS,https://www.zara.com/us/en/textured-weave-shirt-with-french-cuffs-p07545490.html,TEXTURED WEAVE SHIRT WITH FRENCH CUFFS Details,49.90 USD,White
1575140738-2384,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p07545284.html,FLORAL PRINT SHIRT Details,49.90 USD,White
1575140542-2291,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SPLATTER OVERSHIRT WITH PATCHES,https://www.zara.com/us/en/splatter-overshirt-with-patches-p00840303.html,SPLATTER OVERSHIRT WITH PATCHES Details,49.90 USD,Khaki
1575140970-2489,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TUXEDO BIB SHIRT,https://www.zara.com/us/en/tuxedo-bib-shirt-p05757425.html,TUXEDO BIB SHIRT Details,49.90 USD,White
1575140627-2332,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TIE-DYE PRINT SHIRT,https://www.zara.com/us/en/tie-dye-print-shirt-p04231302.html,TIE-DYE PRINT SHIRT Details,39.90 USD,Neon Pink
1575140804-2416,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED RUSTIC JACQUARD SHIRT,https://www.zara.com/us/en/striped-rustic-jacquard-shirt-p07545412.html,STRIPED RUSTIC JACQUARD SHIRT Details,49.90 USD,Beige
1575140435-2245,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LEAF PRINT SHIRT,https://www.zara.com/us/en/leaf-print-shirt-p05542432.html,LEAF PRINT SHIRT Details,39.90 USD,Beige
1575140734-2382,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p05731852.html,FLORAL PRINT SHIRT Details,49.90 USD,Black
1575140470-2261,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PREMIUM QUALITY TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/premium-quality-textured-weave-shirt-p05588300.html,PREMIUM QUALITY TEXTURED WEAVE SHIRT Details,49.90 USD,Gray
1575140924-2467,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,POLKA DOT SHIRT,https://www.zara.com/us/en/polka-dot-shirt-p05968966.html,POLKA DOT SHIRT Details,49.90 USD,Black
1575140458-2256,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL EASY CARE PRINTED TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/floral-easy-care-printed-textured-weave-shirt-p08211362.html,FLORAL EASY CARE PRINTED TEXTURED WEAVE SHIRT Details,35.90 USD,Sky Blue
1575140320-2192,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TABBED SLEEVE SHIRT,https://www.zara.com/us/en/tabbed-sleeve-shirt-p06608333.html,TABBED SLEEVE SHIRT Details,35.90 USD,Natural
1575140608-2323,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MANDALA PRINT SHIRT,https://www.zara.com/us/en/mandala-print-shirt-p06507394.html,MANDALA PRINT SHIRT Details,49.90 USD,Gray
1575140953-2481,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SEQUINNED CHEST SHIRT,https://www.zara.com/us/en/sequinned-chest-shirt-p06455824.html,SEQUINNED CHEST SHIRT Details,49.90 USD,Black
1575140785-2407,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PREMIUM QUALITY TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/premium-quality-textured-weave-shirt-p03453405.html,PREMIUM QUALITY TEXTURED WEAVE SHIRT Details,49.90 USD,White
1575140674-2355,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SEMI-SHEER STRIPED SHIRT,https://www.zara.com/us/en/semi-sheer-striped-shirt-p00072888.html,SEMI-SHEER STRIPED SHIRT Details,49.90 USD,Pink
1575140861-2443,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,VICHY CHECKERED SHIRT,https://www.zara.com/us/en/vichy-checkered-shirt-p05530565.html,VICHY CHECKERED SHIRT Details,49.90 USD,Maroon
1575140349-2204,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LINE PRINT SHIRT,https://www.zara.com/us/en/line-print-shirt-p05749866.html,LINE PRINT SHIRT Details,39.90 USD,Ecru
1575140767-2398,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,BREATHABLE TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/breathable-textured-weave-shirt-p07545404.html,BREATHABLE TEXTURED WEAVE SHIRT Details,39.90 USD,White
1575140381-2219,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MOSAIC PRINT SHIRT,https://www.zara.com/us/en/mosaic-print-shirt-p05740868.html,MOSAIC PRINT SHIRT Details,39.90 USD,Navy Blue
1575140596-2317,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED SHIRT,https://www.zara.com/us/en/textured-shirt-p07545317.html,TEXTURED SHIRT Details,35.90 USD,White
1575140728-2379,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p00072349.html,FLORAL PRINT SHIRT Details,49.90 USD,Brown
1575140914-2462,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID PRINT SHIRT,https://www.zara.com/us/en/plaid-print-shirt-p06509388.html,PLAID PRINT SHIRT Details,49.90 USD,White
1575140198-2140,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p06103306.html,FLORAL PRINT SHIRT Details,39.90 USD,Navy Blue
1575140855-2440,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE STRIPED SHIRT,https://www.zara.com/us/en/textured-weave-striped-shirt-p05739492.html,TEXTURED WEAVE STRIPED SHIRT Details,49.90 USD,Sky Blue
1575140842-2434,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,POLKA DOT PRINT OXFORD SHIRT,https://www.zara.com/us/en/polka-dot-print-oxford-shirt-p07545300.html,POLKA DOT PRINT OXFORD SHIRT Details,35.90 USD,White
1575140315-2190,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RUSTIC TABBED SLEEVE SHIRT,https://www.zara.com/us/en/rustic-tabbed-sleeve-shirt-p03182400.html,RUSTIC TABBED SLEEVE SHIRT Details,39.90 USD,White
1575140362-2210,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SAND DUNE PRINT SHIRT,https://www.zara.com/us/en/sand-dune-print-shirt-p03057306.html,SAND DUNE PRINT SHIRT Details,39.90 USD,Taupe Brown
1575140926-2468,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SATIN EFFECT TOP,https://www.zara.com/us/en/satin-effect-top-p07545274.html,SATIN EFFECT TOP Details,49.90 USD,Black
1575140526-2285,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,IRREGULAR TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/irregular-textured-weave-shirt-p06887301.html,IRREGULAR TEXTURED WEAVE SHIRT Details,39.90 USD,Indigo
1575140292-2181,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRIC PRINT SHIRT,https://www.zara.com/us/en/geometric-print-shirt-p00840429.html,GEOMETRIC PRINT SHIRT Details,null,Red
1575140366-2212,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PATCHWORK PRINTED SHIRT,https://www.zara.com/us/en/patchwork-printed-shirt-p06917327.html,PATCHWORK PRINTED SHIRT Details,39.90 USD,Multicolored
1575140889-2450,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ELBOW PATCH PIQU�� SHIRT,https://www.zara.com/us/en/elbow-patch-piqu%C3%A9-shirt-p06264311.html,ELBOW PATCH PIQU�� SHIRT Details,39.90 USD,Russet
1575140261-2167,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED SHIRT,https://www.zara.com/us/en/striped-shirt-p06264309.html,STRIPED SHIRT Details,39.90 USD,Light Maroon
1575140834-2430,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,OTTOMAN TEXTURED WEAVE STRETCH KNIT SHIRT,https://www.zara.com/us/en/ottoman-textured-weave-stretch-knit-shirt-p03894308.html,OTTOMAN TEXTURED WEAVE STRETCH KNIT SHIRT Details,39.90 USD,White
1575140397-2227,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHIRT WITH MATCHING POCKET,https://www.zara.com/us/en/shirt-with-matching-pocket-p00397303.html,SHIRT WITH MATCHING POCKET Details,49.90 USD,Gray
1575140318-2191,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED OVERSHIRT,https://www.zara.com/us/en/striped-overshirt-p06608312.html,STRIPED OVERSHIRT Details,null,Ecru
1575140518-2281,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MANDARIN COLLAR OXFORD SHIRT,https://www.zara.com/us/en/mandarin-collar-oxford-shirt-p08211311.html,MANDARIN COLLAR OXFORD SHIRT Details,35.90 USD,Sky Blue
1575140546-2293,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PREMIUM TEXTURED SHIRT,https://www.zara.com/us/en/premium-textured-shirt-p05738401.html,PREMIUM TEXTURED SHIRT Details,49.90 USD,White
1575140600-2319,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p03057326.html,ABSTRACT PRINT SHIRT Details,49.90 USD,Gray
1575140635-2336,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p03057300.html,ABSTRACT PRINT SHIRT Details,39.90 USD,Sky Blue
1575140211-2146,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRIC PRINT SHIRT,https://www.zara.com/us/en/geometric-print-shirt-p05829940.html,GEOMETRIC PRINT SHIRT Details,39.90 USD,Navy Blue
1575140945-2477,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,WASHED CORDUROY OVERSHIRT,https://www.zara.com/us/en/washed-corduroy-overshirt-p07446345.html,WASHED CORDUROY OVERSHIRT Details,49.90 USD,Khaki
1575140441-2248,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,POLKA DOT PRINT OXFORD SHIRT,https://www.zara.com/us/en/polka-dot-print-oxford-shirt-p07545278.html,POLKA DOT PRINT OXFORD SHIRT Details,39.90 USD,White
1575140548-2294,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE FLORAL PRINT SHIRT,https://www.zara.com/us/en/easy-care-floral-print-shirt-p08211424.html,EASY CARE FLORAL PRINT SHIRT Details,35.90 USD,Sky Blue
1575140412-2234,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE STRIPED SHIRT,https://www.zara.com/us/en/textured-weave-striped-shirt-p00387300.html,TEXTURED WEAVE STRIPED SHIRT Details,49.90 USD,White
1575140476-2263,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TWO TONE TEXTURED SHIRT,https://www.zara.com/us/en/two-tone-textured-shirt-p08211350.html,TWO TONE TEXTURED SHIRT Details,35.90 USD,Blue
1575140567-2303,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,BASIC DENIM SHIRT,https://www.zara.com/us/en/basic-denim-shirt-p06987300.html,BASIC DENIM SHIRT Details,35.90 USD,Mid-Blue
1575140505-2275,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SUPER SLIM POPLIN SHIRT,https://www.zara.com/us/en/super-slim-poplin-shirt-p03894466.html,SUPER SLIM POPLIN SHIRT Details,35.90 USD,Black
1575140918-2464,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,JACQUARD SHIRT,https://www.zara.com/us/en/jacquard-shirt-p07545276.html,JACQUARD SHIRT Details,49.90 USD,Black
1575140482-2266,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PRINTED OXFORD SHIRT,https://www.zara.com/us/en/printed-oxford-shirt-p06608335.html,PRINTED OXFORD SHIRT Details,35.90 USD,White
1575140598-2318,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRIC PRINT SHIRT,https://www.zara.com/us/en/geometric-print-shirt-p05984986.html,GEOMETRIC PRINT SHIRT Details,49.90 USD,Ecru
