���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575141963-2702,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PATCH POCKET COAT,https://www.zara.com/us/en/patch-pocket-coat-p07522249.html,PATCH POCKET COAT Details,219.00 USD,SAND/BROWN
1575141713-2581,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT WITH HIGH COLLAR,https://www.zara.com/us/en/belted-coat-with-high-collar-p08221694.html,BELTED COAT WITH HIGH COLLAR Details,169.00 USD,Fuchsia
1575141946-2694,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG FAUX FUR COAT,https://www.zara.com/us/en/long-faux-fur-coat-p00086221.html,LONG FAUX FUR COAT Details,149.00 USD,Camel
1575141816-2631,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DOUBLE BREASTED BUTTONED COAT,https://www.zara.com/us/en/double-breasted-buttoned-coat-p08073245.html,DOUBLE BREASTED BUTTONED COAT Details,119.00 USD,Pink
1575141942-2692,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,INVERTED LAPEL FROCK COAT,https://www.zara.com/us/en/inverted-lapel-frock-coat-p08148284.html,INVERTED LAPEL FROCK COAT Details,89.90 USD,Black / White
1575141640-2546,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED LAPEL COLLAR COAT WITH FLAP POCKETS,https://www.zara.com/us/en/oversized-lapel-collar-coat-with-flap-pockets-p01255242.html,OVERSIZED LAPEL COLLAR COAT WITH FLAP POCKETS Details,129.00 USD,Pastel yellow
1575141855-2650,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG KNIT COAT,https://www.zara.com/us/en/long-knit-coat-p06873119.html,LONG KNIT COAT Details,89.90 USD,Gray marl
1575141636-2544,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLOWY TRENCH COAT WITH BELT,https://www.zara.com/us/en/flowy-trench-coat-with-belt-p02715204.html,FLOWY TRENCH COAT WITH BELT Details,69.90 USD,Black
1575141926-2684,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG CAPE WITH POCKETS,https://www.zara.com/us/en/long-cape-with-pockets-p08075744.html,LONG CAPE WITH POCKETS Details,149.00 USD,Black
1575141806-2626,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,WATER RESISTANT TRENCH COAT,https://www.zara.com/us/en/water-resistant-trench-coat-p00518261.html,WATER RESISTANT TRENCH COAT Details,149.00 USD,Black
1575141977-2709,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,TEXTURED WEAVE COAT,https://www.zara.com/us/en/textured-weave-coat-p08587496.html,TEXTURED WEAVE COAT Details,399.00 USD,Navy blue
1575141652-2552,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,REVERSIBLE WATER REPELLENT PARKA,https://www.zara.com/us/en/reversible-water-repellent-parka-p03427209.html,REVERSIBLE WATER REPELLENT PARKA Details,119.00 USD,Black
1575141669-2560,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED DOUBLE BREASTED BLAZER,https://www.zara.com/us/en/oversized-double-breasted-blazer-p08465265.html,OVERSIZED DOUBLE BREASTED BLAZER Details,129.00 USD,Navy blue
