���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575157256-5962,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,POINTELLE KNIT SWEATER,https://www.zara.com/us/en/pointelle-knit-sweater-p00014104.html,POINTELLE KNIT SWEATER Details,39.90 USD,Black
1575157320-5993,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,CHENILLE KNIT DRESS,https://www.zara.com/us/en/chenille-knit-dress-p05802111.html,CHENILLE KNIT DRESS Details,49.90 USD,Black
1575157799-6224,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,FLORAL EMBROIDERED CHENILLE SWEATER,https://www.zara.com/us/en/floral-embroidered-chenille-sweater-p00431103.html,FLORAL EMBROIDERED CHENILLE SWEATER Details,119.00 USD,Black
1575157721-6186,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,ALPACA AND WOOL BLEND SWEATER,https://www.zara.com/us/en/alpaca-and-wool-blend-sweater-p09598103.html,ALPACA AND WOOL BLEND SWEATER Details,49.90 USD,Anthracite grey
1575157381-6022,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,JACQUARD SWEATER,https://www.zara.com/us/en/jacquard-sweater-p06693004.html,JACQUARD SWEATER Details,49.90 USD,Ecru
1575157617-6136,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,HOUNDSTOOTH KNIT BLAZER,https://www.zara.com/us/en/houndstooth-knit-blazer-p06873121.html,HOUNDSTOOTH KNIT BLAZER Details,69.90 USD,only one
1575157719-6185,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,FUNNEL NECK SWEATER,https://www.zara.com/us/en/funnel-neck-sweater-p05536128.html,FUNNEL NECK SWEATER Details,39.90 USD,Black
1575157901-6273,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,WOOL BLEND SWEATER,https://www.zara.com/us/en/wool-blend-sweater-p06771135.html,WOOL BLEND SWEATER Details,49.90 USD,Duck blue
1575158134-6386,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,WOVEN KNIT VEST,https://www.zara.com/us/en/woven-knit-vest-p02893103.html,WOVEN KNIT VEST Details,49.90 USD,Ecru
1575158060-6350,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,LIMITED EDITION RECYCLED CASHMERE SWEATER,https://www.zara.com/us/en/limited-edition-recycled-cashmere-sweater-p00158101.html,LIMITED EDITION RECYCLED CASHMERE SWEATER Details,249.00 USD,Brown / Taupe
1575157316-5991,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,SWEATER WITH CONTRASTING SLEEVES,https://www.zara.com/us/en/sweater-with-contrasting-sleeves-p03390101.html,SWEATER WITH CONTRASTING SLEEVES Details,39.90 USD,Ecru
1575157485-6072,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,CROPPED COMBO SWEATER,https://www.zara.com/us/en/cropped-combo-sweater-p05802106.html,CROPPED COMBO SWEATER Details,49.90 USD,Black
1575157940-6292,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,KNIT SWEATER WITH APPLIQU�,https://www.zara.com/us/en/knit-sweater-with-appliqu%C3%A9-p06771128.html,KNIT SWEATER WITH APPLIQU� Details,49.90 USD,Black
1575157652-6153,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,HOUNDSTOOTH KNIT PANTS,https://www.zara.com/us/en/houndstooth-knit-pants-p06873122.html,HOUNDSTOOTH KNIT PANTS Details,49.90 USD,only one
1575157266-5967,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,OVERSIZED CABLE-KNIT SWEATER,https://www.zara.com/us/en/oversized-cable-knit-sweater-p09598129.html,OVERSIZED CABLE-KNIT SWEATER Details,49.90 USD,Purple
1575157831-6239,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,FRINGED TWEED VEST,https://www.zara.com/us/en/fringed-tweed-vest-p06873134.html,FRINGED TWEED VEST Details,49.90 USD,Black
1575158066-6353,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,DRAPED KNIT DRESS,https://www.zara.com/us/en/draped-knit-dress-p06873142.html,DRAPED KNIT DRESS Details,69.90 USD,Black
1575157248-5958,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,RUFFLED KNIT DRESS,https://www.zara.com/us/en/ruffled-knit-dress-p04331122.html,RUFFLED KNIT DRESS Details,89.90 USD,Pastel yellow
1575157851-6249,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,TEXTURED WEAVE SWEATER WITH PEARL BUTTON,https://www.zara.com/us/en/textured-weave-sweater-with-pearl-button-p06254112.html,TEXTURED WEAVE SWEATER WITH PEARL BUTTON Details,29.90 USD,Camel
1575157818-6233,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,LIMITED EDITION WOOL AND YAK JACKET,https://www.zara.com/us/en/limited-edition-wool-and-yak-jacket-p05755127.html,LIMITED EDITION WOOL AND YAK JACKET Details,249.00 USD,Brown / Taupe
1575158120-6379,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,CROCHET CROPPED SWEATER,https://www.zara.com/us/en/crochet-cropped-sweater-p03653117.html,CROCHET CROPPED SWEATER Details,69.90 USD,Brown
1575157723-6187,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,WOOL AND CASHMERE BLEND SWEATER,https://www.zara.com/us/en/wool-and-cashmere-blend-sweater-p09598182.html,WOOL AND CASHMERE BLEND SWEATER Details,89.90 USD,Mid-gray
1575157432-6047,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,PUFF SLEEVED SWEATER,https://www.zara.com/us/en/puff-sleeved-sweater-p06254109.html,PUFF SLEEVED SWEATER Details,39.90 USD,beige
1575157241-5955,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,WOOL BLEND BEADED SWEATER,https://www.zara.com/us/en/wool-blend-beaded-sweater-p06427101.html,WOOL BLEND BEADED SWEATER Details,69.90 USD,Ecru
1575157957-6300,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,POINTELLE DRESS,https://www.zara.com/us/en/pointelle-dress-p02142101.html,POINTELLE DRESS Details,49.90 USD,Black
1575157574-6115,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,HOUNDSTOOTH SEQUIN SWEATER,https://www.zara.com/us/en/houndstooth-sequin-sweater-p09598178.html,HOUNDSTOOTH SEQUIN SWEATER Details,49.90 USD,Black / White
1575158157-6397,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,KNIT SWEATER WITH BEADING,https://www.zara.com/us/en/knit-sweater-with-beading-p04193104.html,KNIT SWEATER WITH BEADING Details,89.90 USD,Black
1575157206-5938,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,PUFFY SLEEVED DRESS,https://www.zara.com/us/en/puffy-sleeved-dress-p03390001.html,PUFFY SLEEVED DRESS Details,39.90 USD,Burgundy
1575157237-5953,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,SEQUIN WRAP DRESS,https://www.zara.com/us/en/sequin-wrap-dress-p06206102.html,SEQUIN WRAP DRESS Details,89.90 USD,Multicolored
1575158128-6383,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,KNIT SWEATER WITH PEARLS,https://www.zara.com/us/en/knit-sweater-with-pearls-p09598156.html,KNIT SWEATER WITH PEARLS Details,49.90 USD,Black
1575158087-6363,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,TIED WOOL DRESS,https://www.zara.com/us/en/tied-wool-dress-p04978103.html,TIED WOOL DRESS Details,89.90 USD,Sand / Marl
1575157368-6016,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,SWEATER WITH TULLE,https://www.zara.com/us/en/sweater-with-tulle-p08851112.html,SWEATER WITH TULLE Details,35.90 USD,Blue
1575158089-6364,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,BASIC TURTLENECK SWEATER,https://www.zara.com/us/en/basic-turtleneck-sweater-p05646123.html,BASIC TURTLENECK SWEATER Details,35.90 USD,Mink
1575157597-6126,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,V-NECK SWEATER,https://www.zara.com/us/en/v-neck-sweater-p09598115.html,V-NECK SWEATER Details,39.90 USD,White
1575157591-6123,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,MOHAIR AND WOOL BLEND SWEATER,https://www.zara.com/us/en/mohair-and-wool-blend-sweater-p05802113.html,MOHAIR AND WOOL BLEND SWEATER Details,39.90 USD,Multicolored
1575158124-6381,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,ALPACA JACQUARD SWEATER,https://www.zara.com/us/en/alpaca-jacquard-sweater-p02893100.html,ALPACA JACQUARD SWEATER Details,49.90 USD,Gray
1575157816-6232,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,COMBINATION POINTELLE SWEATER,https://www.zara.com/us/en/combination-pointelle-sweater-p04331130.html,COMBINATION POINTELLE SWEATER Details,49.90 USD,Ecru
1575158079-6359,https://www.zara.com/us/en/woman-knitwear-l1152.html?v1=1281621,ALPACA AND WOOL BLEND CARDIGAN,https://www.zara.com/us/en/alpaca-and-wool-blend-cardigan-p05755134.html,ALPACA AND WOOL BLEND CARDIGAN Details,69.90 USD,Blue
