���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575144344-3282,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,SEMI-SHEER SWISS DOT BLOUSE,https://www.zara.com/us/en/semi-sheer-swiss-dot-blouse-p08004227.html,SEMI-SHEER SWISS DOT BLOUSE Details,39.90 USD,Ecru
1575145211-3683,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,TEXTURED WEAVE TIED TOP,https://www.zara.com/us/en/textured-weave-tied-top-p03067125.html,TEXTURED WEAVE TIED TOP Details,39.90 USD,Ecru
1575144763-3472,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,BLOUSE WITH FRONT KNOT,https://www.zara.com/us/en/blouse-with-front-knot-p07563249.html,BLOUSE WITH FRONT KNOT Details,49.90 USD,Brown / Taupe
1575144459-3337,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PLEATED SHIRT WITH BELT,https://www.zara.com/us/en/pleated-shirt-with-belt-p06929205.html,PLEATED SHIRT WITH BELT Details,49.90 USD,Oyster White
1575145577-3860,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED SLEEVE TOP,https://www.zara.com/us/en/ruffled-sleeve-top-p08718932.html,RUFFLED SLEEVE TOP Details,89.90 USD,Black
1575145510-3828,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,BUTTONED FAUX LEATHER SHIRT,https://www.zara.com/us/en/buttoned-faux-leather-shirt-p08771547.html,BUTTONED FAUX LEATHER SHIRT Details,39.90 USD,Black
1575145678-3908,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUCHED DENIM TOP,https://www.zara.com/us/en/ruched-denim-top-p05216257.html,RUCHED DENIM TOP Details,49.90 USD,Black
1575145656-3897,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,ORGANZA SLEEVE SHIRT,https://www.zara.com/us/en/organza-sleeve-shirt-p01971052.html,ORGANZA SLEEVE SHIRT Details,39.90 USD,White
1575144465-3340,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,ORGANZA BLOUSE WITH TIE,https://www.zara.com/us/en/organza-blouse-with-tie-p08741228.html,ORGANZA BLOUSE WITH TIE Details,39.90 USD,beige-pink
1575145144-3651,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,HOUNDSTOOTH MINI DRESS,https://www.zara.com/us/en/houndstooth-mini-dress-p08216278.html,HOUNDSTOOTH MINI DRESS Details,49.90 USD,Ecru / Black
1575144099-3166,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,EMBROIDERED TOP,https://www.zara.com/us/en/embroidered-top-p09878156.html,EMBROIDERED TOP Details,39.90 USD,Sea green
1575144280-3251,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,SEQUIN TOP,https://www.zara.com/us/en/sequin-top-p07745013.html,SEQUIN TOP Details,69.90 USD,champagne
1575145378-3764,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,OVERSIZED SHIRT WITH POCKET,https://www.zara.com/us/en/oversized-shirt-with-pocket-p06929302.html,OVERSIZED SHIRT WITH POCKET Details,89.90 USD,Sky blue
1575145554-3849,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,CONTRASTING JEWEL BUTTON SHIRT,https://www.zara.com/us/en/contrasting-jewel-button-shirt-p07521132.html,CONTRASTING JEWEL BUTTON SHIRT Details,39.90 USD,Sky blue
1575144772-3476,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,LINEN SHIRT WITH POCKETS,https://www.zara.com/us/en/linen-shirt-with-pockets-p02187311.html,LINEN SHIRT WITH POCKETS Details,39.90 USD,White
1575145616-3878,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,POPLIE TIED BLOUSE,https://www.zara.com/us/en/poplie-tied-blouse-p08343851.html,POPLIE TIED BLOUSE Details,69.90 USD,Black
1575144540-3367,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,TEXTURED WEAVE RUFFLED SHIRT,https://www.zara.com/us/en/textured-weave-ruffled-shirt-p03067118.html,TEXTURED WEAVE RUFFLED SHIRT Details,39.90 USD,Ecru
1575144906-3540,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,ANIMAL PRINT ORGANZA TOP,https://www.zara.com/us/en/animal-print-organza-top-p07847158.html,ANIMAL PRINT ORGANZA TOP Details,39.90 USD,Leopard
1575145281-3717,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,TUXEDO BODYSUIT,https://www.zara.com/us/en/tuxedo-bodysuit-p08379878.html,TUXEDO BODYSUIT Details,69.90 USD,Black
1575144605-3398,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PRINTED SHIRT WITH PIPING,https://www.zara.com/us/en/printed-shirt-with-piping-p08282455.html,PRINTED SHIRT WITH PIPING Details,39.90 USD,Brown
